_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs
4046,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-GBH,False,TRUE,False,,False,35209.39,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,TKN,5.3,5.2,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,5.3,0.5,0,5.2,0.5,TKN,0.7842894893170335,4.7016265683282725,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
4055,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-LC,False,TRUE,False,,False,16560.5,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,TKN,13.0,5.2,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,13.0,0.5,0,5.2,0.5,TKN,2.6744690525743033,4.7016265683282725,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
4056,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-ISC,False,TRUE,False,,False,16560.5,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,TKN,7.2,5.2,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,7.2,0.5,0,5.2,0.5,TKN,1.2506974334973988,4.7016265683282725,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
4057,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-GB,False,TRUE,False,,False,16560.5,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,TKN,36.0,5.2,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,36.0,0.5,0,5.2,0.5,TKN,8.320459955810303,4.7016265683282725,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
4058,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-GBH,False,TRUE,False,,False,16560.5,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,TKN,10.0,5.2,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,10.0,0.5,0,5.2,0.5,TKN,1.9380354565000424,4.7016265683282725,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
5154,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-LC,False,TRUE,False,,False,35209.39,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrate,8.8,8.62,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,8.8,0.1,0,8.62,0.1,NO3,0.6980864954573921,0.7832219673527538,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
5155,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-ISC,False,TRUE,False,,False,35209.39,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrate,1.05,8.62,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,1.05,0.1,0,8.62,0.1,NO3,-1.5176053951034627,0.7832219673527538,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
5156,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-GB,False,TRUE,False,,False,35209.39,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrate,8.8,8.62,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,8.8,0.1,0,8.62,0.1,NO3,0.6980864954573921,0.7832219673527538,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
5157,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-GBH,False,TRUE,False,,False,35209.39,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrate,8.76,8.62,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,8.76,0.1,0,8.62,0.1,NO3,0.6866506663448196,0.7832219673527538,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
5166,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-LC,False,TRUE,False,,False,16560.5,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrate,8.59,8.62,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,8.59,0.1,0,8.62,0.1,NO3,0.638048392616388,0.7832219673527538,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
5167,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-ISC,False,TRUE,False,,False,16560.5,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrate,8.73,8.62,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,8.73,0.1,0,8.62,0.1,NO3,0.6780737945103907,0.7832219673527538,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
5168,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-GB,False,TRUE,False,,False,16560.5,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrate,8.85,8.62,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,8.85,0.1,0,8.62,0.1,NO3,0.712381281848107,0.7832219673527538,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
5169,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-GBH,False,TRUE,False,,False,16560.5,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrate,8.69,8.62,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,8.69,0.1,0,8.62,0.1,NO3,0.6666379653978183,0.7832219673527538,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
6265,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-LC,False,TRUE,False,,False,35209.39,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrite,0.0,0.0,,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
6266,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-ISC,False,TRUE,False,,False,35209.39,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrite,0.203,0.0,,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,0.203,0.1,1,,0.1,NO2,-0.22098322123197242,-0.6721391159979394,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
6267,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-GB,False,TRUE,False,,False,35209.39,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrite,0.0,0.0,,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
6268,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-GBH,False,TRUE,False,,False,35209.39,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrite,0.0,0.0,,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
6277,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-LC,False,TRUE,False,,False,16560.5,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrite,0.0,0.0,,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
6278,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-ISC,False,TRUE,False,,False,16560.5,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrite,0.0,0.0,,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
6279,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-GB,False,TRUE,False,,False,16560.5,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrite,0.0,0.0,,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
6280,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-GBH,False,TRUE,False,,False,16560.5,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Nitrite,0.0,0.0,,,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,1,,0.1,1,,0.1,NO2,-0.6877623282754332,-0.6721391159979394,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
7376,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-LC,False,TRUE,False,,False,35209.39,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,NitrateNitrite,,,,,False,0.03,0.2,mg/L,EPA 300.0,0.03,0.2,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,,0.2,0,,0.2,NOx,,,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
7377,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-ISC,False,TRUE,False,,False,35209.39,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,NitrateNitrite,,,,,False,0.03,0.2,mg/L,EPA 300.0,0.03,0.2,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,,0.2,0,,0.2,NOx,,,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
7378,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-GB,False,TRUE,False,,False,35209.39,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,NitrateNitrite,,,,,False,0.03,0.2,mg/L,EPA 300.0,0.03,0.2,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,,0.2,0,,0.2,NOx,,,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
7379,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-GBH,False,TRUE,False,,False,35209.39,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,NitrateNitrite,,,,,False,0.03,0.2,mg/L,EPA 300.0,0.03,0.2,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,,0.2,0,,0.2,NOx,,,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
7388,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-LC,False,TRUE,False,,False,16560.5,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,NitrateNitrite,,,,,False,0.03,0.2,mg/L,EPA 300.0,0.03,0.2,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,,0.2,0,,0.2,NOx,,,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
7389,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-ISC,False,TRUE,False,,False,16560.5,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,NitrateNitrite,,,,,False,0.03,0.2,mg/L,EPA 300.0,0.03,0.2,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,,0.2,0,,0.2,NOx,,,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
7390,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-GB,False,TRUE,False,,False,16560.5,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,NitrateNitrite,,,,,False,0.03,0.2,mg/L,EPA 300.0,0.03,0.2,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,,0.2,0,,0.2,NOx,,,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
7391,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-GBH,False,TRUE,False,,False,16560.5,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,NitrateNitrite,,,,,False,0.03,0.2,mg/L,EPA 300.0,0.03,0.2,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,,0.2,0,,0.2,NOx,,,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
8487,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-LC,False,TRUE,False,,False,35209.39,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,TotalN,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,,,0,,,TN,,,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
8488,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-ISC,False,TRUE,False,,False,35209.39,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,TotalN,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,,,0,,,TN,,,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
8489,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-GB,False,TRUE,False,,False,35209.39,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,TotalN,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,,,0,,,TN,,,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
8490,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-GBH,False,TRUE,False,,False,35209.39,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,TotalN,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,,,0,,,TN,,,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
8499,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-LC,False,TRUE,False,,False,16560.5,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,TotalN,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,,,0,,,TN,,,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
8500,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-ISC,False,TRUE,False,,False,16560.5,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,TotalN,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,,,0,,,TN,,,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
8501,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-GB,False,TRUE,False,,False,16560.5,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,TotalN,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,,,0,,,TN,,,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
8502,2023-07-17,2023,1,2,ST,OUT,K-ST2-01-GBH,False,TRUE,False,,False,16560.5,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,TotalN,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,28.666666666666668,0.10583333333333333,3,0,,,0,,,TN,,,-0.8834959334409432,-0.21246718659648395,-0.7298533197471659,-1.3151477727398646,,0.2866666666666667,1
9598,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-LC,False,TRUE,False,,False,35209.39,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Ammonium(NH4),,,,,False,0.077,0.2,mg/L,EPA 350.1,0.077,0.2,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,,0.2,0,,0.2,NH4,,,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
9599,2023-07-17,2023,1,1,ST,OUT,K-ST1-01-ISC,False,TRUE,False,,False,35209.39,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, US",,Ammonium(NH4),,,,,False,0.077,0.2,mg/L,EPA 350.1,0.077,0.2,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,2022-10-24,grain corn,1000.935,52.747499999999945,2022-10-24,False,0.0,36.333333333333336,0.137,3,0,,0.2,0,,0.2,NH4,,,-0.8834959334409432,-0.21246718659648395,0.11155588207905862,-1.3151477727398646,,0.36333333333333334,1
