_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,ObservationDate,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,PhysicalEventID,ConcentrationObservationID,EventDate,y_logC,y_logV,Result_mg_L_model_pred,Result_mg_L_model_pi_low,Result_mg_L_model_pi_high,Volume_model_pred,Volume_model_pi_low,Volume_model_pi_high,Result_mg_L_pred,Result_mg_L_pi_low,Result_mg_L_pi_high,q_conformal_logC,Volume_pred,Volume_pi_low,Volume_pi_high,q_conformal_logV,Result_mg_L_filled,Volume_filled
13983,2022-08-19,2022,6,2,ST,OUT,,,,False,,,,LC,Etape,Siphon,7 V,,,"Occurred but was scrapped due to a hail event caused blockages in the rows, we believed it was not a representative sample - ""It has been decided to not take Rep 2 samples and dump Rep 1 samples because of how poorly this one seems to be going""",TDS,,,,,False,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,30.666666666666668,0.0936666666666666,3,0,,,0,,,TDS,,,0.2037991327429804,-0.2846922571823585,,1.1644739229751015,,0.3066666666666667,1,2022-08-19,231,112,66,Siphon,PE_e743f4558cfa24632460,CO_6427f142aa8d5aea3869,2022-08-19,,,0.5051640944638909,0.0,2.1134463636843988,12571.104448731743,1179.2000963657088,133923.5868192532,0.5051640944638909,0.0,2.1134463636843988,0.7268283430420093,12571.104448731743,1179.2000963657088,133923.5868192532,2.365796429652071,0.5051640944638909,12571.104448731743
13994,2022-08-19,2022,6,2,ST,OUT,,,,False,,,,LC,Etape,Siphon,7 V,,,"Occurred but was scrapped due to a hail event caused blockages in the rows, we believed it was not a representative sample - ""It has been decided to not take Rep 2 samples and dump Rep 1 samples because of how poorly this one seems to be going""",TDS,,,,,False,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,30.666666666666668,0.0936666666666666,3,0,,,0,,,TDS,,,0.2037991327429804,-0.2846922571823585,,1.1644739229751015,,0.3066666666666667,1,2022-08-19,231,112,66,Siphon,PE_e743f4558cfa24632460,CO_57d801bcdb2250decdb6,2022-08-19,,,0.5051640944638909,0.0,2.1134463636843988,12571.104448731743,1179.2000963657088,133923.5868192532,0.5051640944638909,0.0,2.1134463636843988,0.7268283430420093,12571.104448731743,1179.2000963657088,133923.5868192532,2.365796429652071,0.5051640944638909,12571.104448731743
13995,2022-08-19,2022,6,2,ST,OUT,,,,False,,,,LC,Etape,Siphon,7 V,,,"Occurred but was scrapped due to a hail event caused blockages in the rows, we believed it was not a representative sample - ""It has been decided to not take Rep 2 samples and dump Rep 1 samples because of how poorly this one seems to be going""",TDS,,,,,False,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,30.666666666666668,0.0936666666666666,3,0,,,0,,,TDS,,,0.2037991327429804,-0.2846922571823585,,1.1644739229751015,,0.3066666666666667,1,2022-08-19,231,112,66,Siphon,PE_e743f4558cfa24632460,CO_f19c99fbe5a835630d6c,2022-08-19,,,0.5051640944638909,0.0,2.1134463636843988,12571.104448731743,1179.2000963657088,133923.5868192532,0.5051640944638909,0.0,2.1134463636843988,0.7268283430420093,12571.104448731743,1179.2000963657088,133923.5868192532,2.365796429652071,0.5051640944638909,12571.104448731743
15094,2022-08-19,2022,6,2,ST,OUT,,,,False,,,,LC,Etape,Siphon,7 V,,,"Occurred but was scrapped due to a hail event caused blockages in the rows, we believed it was not a representative sample - ""It has been decided to not take Rep 2 samples and dump Rep 1 samples because of how poorly this one seems to be going""",TSS,,,,,False,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,30.666666666666668,0.0936666666666666,3,0,,,0,,,TSS,,,0.2037991327429804,-0.2846922571823585,,1.1644739229751015,,0.3066666666666667,1,2022-08-19,231,112,66,Siphon,PE_e743f4558cfa24632460,CO_b33722a436bb87d876e4,2022-08-19,,,142.83971690489557,68.53785354018252,296.533833817934,12571.104448731743,1179.2000963657088,133923.5868192532,142.83971690489557,68.53785354018252,296.533833817934,0.7268283430420093,12571.104448731743,1179.2000963657088,133923.5868192532,2.365796429652071,142.83971690489557,12571.104448731743
15105,2022-08-19,2022,6,2,ST,OUT,,,,False,,,,LC,Etape,Siphon,7 V,,,"Occurred but was scrapped due to a hail event caused blockages in the rows, we believed it was not a representative sample - ""It has been decided to not take Rep 2 samples and dump Rep 1 samples because of how poorly this one seems to be going""",TSS,,,,,False,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,30.666666666666668,0.0936666666666666,3,0,,,0,,,TSS,,,0.2037991327429804,-0.2846922571823585,,1.1644739229751015,,0.3066666666666667,1,2022-08-19,231,112,66,Siphon,PE_e743f4558cfa24632460,CO_d7209b9048e4cc4e7cec,2022-08-19,,,142.83971690489557,68.53785354018252,296.533833817934,12571.104448731743,1179.2000963657088,133923.5868192532,142.83971690489557,68.53785354018252,296.533833817934,0.7268283430420093,12571.104448731743,1179.2000963657088,133923.5868192532,2.365796429652071,142.83971690489557,12571.104448731743
15106,2022-08-19,2022,6,2,ST,OUT,,,,False,,,,LC,Etape,Siphon,7 V,,,"Occurred but was scrapped due to a hail event caused blockages in the rows, we believed it was not a representative sample - ""It has been decided to not take Rep 2 samples and dump Rep 1 samples because of how poorly this one seems to be going""",TSS,,,,,False,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,30.666666666666668,0.0936666666666666,3,0,,,0,,,TSS,,,0.2037991327429804,-0.2846922571823585,,1.1644739229751015,,0.3066666666666667,1,2022-08-19,231,112,66,Siphon,PE_e743f4558cfa24632460,CO_bd3a662596c612ba7cd9,2022-08-19,,,142.83971690489557,68.53785354018252,296.533833817934,12571.104448731743,1179.2000963657088,133923.5868192532,142.83971690489557,68.53785354018252,296.533833817934,0.7268283430420093,12571.104448731743,1179.2000963657088,133923.5868192532,2.365796429652071,142.83971690489557,12571.104448731743
666,2022-08-23,2022,7,1,ST,OUT,,True,,False,,,,GB,Etape,Siphon,7 V,,,"The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",OrthoP,,0.13,H,114688.22,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,27.33333333333333,0.0751666666666666,3,0,,0.75,0,0.13,0.75,OP,,1.146951976432533,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,0.2993315141056054,0.2733333333333332,1,2022-08-23,235,116,62,Siphon,PE_425f14902ee81a16cfeb,CO_c7e616822f366fb1b5e0,2022-08-23,,,0.05931159100366308,0.0,1.191196184621857,11169.656910944635,1047.63990086362,118994.63970364684,0.05931159100366308,0.0,1.191196184621857,0.7268283430420093,11169.656910944635,1047.63990086362,118994.63970364684,2.365796429652071,0.05931159100366308,11169.656910944635
669,2022-08-23,2022,7,2,ST,OUT,,True,,False,,,,GB,Etape,Siphon,7 V,,,,OrthoP,,,,,False,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,30.666666666666668,0.0936666666666666,3,0,,0.75,0,,0.75,OP,,,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,,0.3066666666666667,1,2022-08-23,235,116,62,Siphon,PE_7cf61966fec7c7b6adc5,CO_bf31e6128301d31bb401,2022-08-23,,,0.3391768345480832,0.0,1.7701001247569548,11853.311572891873,1111.8176446296916,126277.28426818302,0.3391768345480832,0.0,1.7701001247569548,0.7268283430420093,11853.311572891873,1111.8176446296916,126277.28426818302,2.365796429652071,0.3391768345480832,11853.311572891873
674,2022-08-23,2022,7,1,ST,OUT,ST1-06-LC,,,False,H,,,LC,Etape,Siphon,7 V,,"ALS, Holland, MI","The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",OrthoP,0.16,0.13,H,114688.22,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,27.33333333333333,0.0751666666666666,3,0,0.16,0.75,0,0.13,0.75,OP,0.0637461494445509,1.146951976432533,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,0.2993315141056054,0.2733333333333332,1,2022-08-23,235,116,62,Siphon,PE_425f14902ee81a16cfeb,CO_8ef532f440c91b5dfa24,2022-08-23,0.1484200051182733,,0.12812240616176168,0.0,1.3335320156612287,11169.656910944635,1047.63990086362,118994.63970364684,,,,,11169.656910944635,1047.63990086362,118994.63970364684,2.365796429652071,0.16,11169.656910944635
675,2022-08-23,2022,7,1,ST,OUT,ST1-06-LC-D,,,False,H,,,LC,Etape,Siphon,7 V,,"ALS, Holland, MI","The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",OrthoP,,0.13,H,114688.22,True,0.34,0.75,MG/L,EPA300.0 [300OPHOS]_W,0.34,0.75,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,27.33333333333333,0.0751666666666666,3,0,,0.75,0,0.13,0.75,OP,,1.146951976432533,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,0.2993315141056054,0.2733333333333332,1,2022-08-23,235,116,62,Siphon,PE_425f14902ee81a16cfeb,CO_a440868cf4311953cb45,2022-08-23,,,0.12812240616176168,0.0,1.3335320156612287,11169.656910944635,1047.63990086362,118994.63970364684,0.12812240616176168,0.0,1.3335320156612287,0.7268283430420093,11169.656910944635,1047.63990086362,118994.63970364684,2.365796429652071,0.12812240616176168,11169.656910944635
1777,2022-08-23,2022,7,1,ST,OUT,,True,,False,,,,GB,Etape,Siphon,7 V,,,"The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",TotalP,,0.31,H,114688.22,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,27.33333333333333,0.0751666666666666,3,0,,0.05,0,0.31,0.05,TP,,3.6274983550734654,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,0.2993315141056054,0.2733333333333332,1,2022-08-23,235,116,62,Siphon,PE_425f14902ee81a16cfeb,CO_3d80025e7a475d44dde1,2022-08-23,,,0.11833366936623982,0.0,1.3132839197272523,11169.656910944635,1047.63990086362,118994.63970364684,0.11833366936623982,0.0,1.3132839197272523,0.7268283430420093,11169.656910944635,1047.63990086362,118994.63970364684,2.365796429652071,0.11833366936623982,11169.656910944635
1780,2022-08-23,2022,7,2,ST,OUT,,True,,False,,,,GB,Etape,Siphon,7 V,,,,TotalP,,,,,False,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,30.666666666666668,0.0936666666666666,3,0,,0.05,0,,0.05,TP,,,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,,0.3066666666666667,1,2022-08-23,235,116,62,Siphon,PE_7cf61966fec7c7b6adc5,CO_d8d0dedb4bda4204d0b5,2022-08-23,,,0.21325504059681602,0.0,1.5096296863986511,11853.311572891873,1111.8176446296916,126277.28426818302,0.21325504059681602,0.0,1.5096296863986511,0.7268283430420093,11853.311572891873,1111.8176446296916,126277.28426818302,2.365796429652071,0.21325504059681602,11853.311572891873
1785,2022-08-23,2022,7,1,ST,OUT,ST1-06-LC,,,False,H,,,LC,Etape,Siphon,7 V,,"ALS, Holland, MI","The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",TotalP,0.0,0.31,H,114688.22,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,27.33333333333333,0.0751666666666666,3,1,,0.05,0,0.31,0.05,TP,-0.431448667414431,3.6274983550734654,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,0.2993315141056054,0.2733333333333332,1,2022-08-23,235,116,62,Siphon,PE_425f14902ee81a16cfeb,CO_14a79e51478113c60d5d,2022-08-23,0.0,,0.07539092054825722,0.0,1.2244564319830795,11169.656910944635,1047.63990086362,118994.63970364684,,,,,11169.656910944635,1047.63990086362,118994.63970364684,2.365796429652071,0.0,11169.656910944635
1786,2022-08-23,2022,7,1,ST,OUT,ST1-06-LC-D,,,False,H,,,LC,Etape,Siphon,7 V,,"ALS, Holland, MI","The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",TotalP,,0.31,H,114688.22,True,0.033,0.05,MG/L,EPA365.2 [365.2TPHOS]_W,0.033,0.05,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,27.33333333333333,0.0751666666666666,3,0,,0.05,0,0.31,0.05,TP,,3.6274983550734654,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,0.2993315141056054,0.2733333333333332,1,2022-08-23,235,116,62,Siphon,PE_425f14902ee81a16cfeb,CO_c1fcf0cd023db10f29d0,2022-08-23,,,0.07539092054825722,0.0,1.2244564319830795,11169.656910944635,1047.63990086362,118994.63970364684,0.07539092054825722,0.0,1.2244564319830795,0.7268283430420093,11169.656910944635,1047.63990086362,118994.63970364684,2.365796429652071,0.07539092054825722,11169.656910944635
2888,2022-08-23,2022,7,1,ST,OUT,,True,,False,,,,GB,Etape,Siphon,7 V,,,"The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",ICP,,,H,114688.22,False,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,27.33333333333333,0.0751666666666666,3,0,,,0,,,ICP,,,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,0.2993315141056054,0.2733333333333332,1,2022-08-23,235,116,62,Siphon,PE_425f14902ee81a16cfeb,CO_5ca78d60306335e9cdf1,2022-08-23,,,0.0,0.0,1.0438577903567565,11169.656910944635,1047.63990086362,118994.63970364684,0.0,0.0,1.0438577903567565,0.7268283430420093,11169.656910944635,1047.63990086362,118994.63970364684,2.365796429652071,0.0,11169.656910944635
2891,2022-08-23,2022,7,2,ST,OUT,,True,,False,,,,GB,Etape,Siphon,7 V,,,,ICP,,,,,False,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,30.666666666666668,0.0936666666666666,3,0,,,0,,,ICP,,,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,,0.3066666666666667,1,2022-08-23,235,116,62,Siphon,PE_7cf61966fec7c7b6adc5,CO_09c2a7bba8d858ad8cdc,2022-08-23,,,0.05227489214629772,0.0,1.1766407055545662,11853.311572891873,1111.8176446296916,126277.28426818302,0.05227489214629772,0.0,1.1766407055545662,0.7268283430420093,11853.311572891873,1111.8176446296916,126277.28426818302,2.365796429652071,0.05227489214629772,11853.311572891873
2896,2022-08-23,2022,7,1,ST,OUT,ST1-06-LC,,,False,H,,,LC,Etape,Siphon,7 V,,"ALS, Holland, MI","The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",ICP,,,H,114688.22,False,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,27.33333333333333,0.0751666666666666,3,0,,,0,,,ICP,,,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,0.2993315141056054,0.2733333333333332,1,2022-08-23,235,116,62,Siphon,PE_425f14902ee81a16cfeb,CO_0d589a18c4705f5616ce,2022-08-23,,,0.0,0.0,0.855451753198047,11169.656910944635,1047.63990086362,118994.63970364684,0.0,0.0,0.855451753198047,0.7268283430420093,11169.656910944635,1047.63990086362,118994.63970364684,2.365796429652071,0.0,11169.656910944635
2897,2022-08-23,2022,7,1,ST,OUT,ST1-06-LC-D,,,False,H,,,LC,Etape,Siphon,7 V,,"ALS, Holland, MI","The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",ICP,,,H,114688.22,False,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,27.33333333333333,0.0751666666666666,3,0,,,0,,,ICP,,,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,0.2993315141056054,0.2733333333333332,1,2022-08-23,235,116,62,Siphon,PE_425f14902ee81a16cfeb,CO_c1715e13eadea5d085a9,2022-08-23,,,0.0,0.0,0.855451753198047,11169.656910944635,1047.63990086362,118994.63970364684,0.0,0.0,0.855451753198047,0.7268283430420093,11169.656910944635,1047.63990086362,118994.63970364684,2.365796429652071,0.0,11169.656910944635
3999,2022-08-23,2022,7,1,ST,OUT,,True,,False,,,,GB,Etape,Siphon,7 V,,,"The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",TKN,,0.0,H,114688.22,True,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,27.33333333333333,0.0751666666666666,3,0,,,1,,,TKN,,-0.3812381919432593,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,0.2993315141056054,0.2733333333333332,1,2022-08-23,235,116,62,Siphon,PE_425f14902ee81a16cfeb,CO_f7bb120e80490b714177,2022-08-23,,,0.2453643799645473,0.0,1.5760481628042946,11169.656910944635,1047.63990086362,118994.63970364684,0.2453643799645473,0.0,1.5760481628042946,0.7268283430420093,11169.656910944635,1047.63990086362,118994.63970364684,2.365796429652071,0.2453643799645473,11169.656910944635
4002,2022-08-23,2022,7,2,ST,OUT,,True,,False,,,,GB,Etape,Siphon,7 V,,,,TKN,,,,,False,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,30.666666666666668,0.0936666666666666,3,0,,,0,,,TKN,,,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,,0.3066666666666667,1,2022-08-23,235,116,62,Siphon,PE_7cf61966fec7c7b6adc5,CO_c2b6e1f87f1fb289ff78,2022-08-23,,,0.6888077064171709,0.0,2.4933149361229803,11853.311572891873,1111.8176446296916,126277.28426818302,0.6888077064171709,0.0,2.4933149361229803,0.7268283430420093,11853.311572891873,1111.8176446296916,126277.28426818302,2.365796429652071,0.6888077064171709,11853.311572891873
4007,2022-08-23,2022,7,1,ST,OUT,ST1-06-LC,,,False,H,,,LC,Etape,Siphon,7 V,,"ALS, Holland, MI","The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",TKN,0.0,0.0,H,114688.22,True,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,27.33333333333333,0.0751666666666666,3,1,,,1,,,TKN,-0.5167431970808276,-0.3812381919432593,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,0.2993315141056054,0.2733333333333332,1,2022-08-23,235,116,62,Siphon,PE_425f14902ee81a16cfeb,CO_5b2b722628c243e02f36,2022-08-23,0.0,,0.0,0.0,0.9860128526509346,11169.656910944635,1047.63990086362,118994.63970364684,,,,,11169.656910944635,1047.63990086362,118994.63970364684,2.365796429652071,0.0,11169.656910944635
4008,2022-08-23,2022,7,1,ST,OUT,ST1-06-LC-D,,,False,H,,,LC,Etape,Siphon,7 V,,"ALS, Holland, MI","The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",TKN,,0.0,H,114688.22,True,,,,,,,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,27.33333333333333,0.0751666666666666,3,0,,,1,,,TKN,,-0.3812381919432593,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,0.2993315141056054,0.2733333333333332,1,2022-08-23,235,116,62,Siphon,PE_425f14902ee81a16cfeb,CO_1c8a1600842cc2a0dba6,2022-08-23,,,0.0,0.0,0.9860128526509346,11169.656910944635,1047.63990086362,118994.63970364684,0.0,0.0,0.9860128526509346,0.7268283430420093,11169.656910944635,1047.63990086362,118994.63970364684,2.365796429652071,0.0,11169.656910944635
5110,2022-08-23,2022,7,1,ST,OUT,,True,,False,,,,GB,Etape,Siphon,7 V,,,"The true 6th irrigation (above) was scrapped, causing this event to technically be the 7th irrigation, although the labels say 6th.",Nitrate,,7.6,H,114688.22,True,0.19,0.2,MG/L,EPA300.0 [300Nitrate]_W,0.19,0.2,ALS_pre2023,False,2022-04-29,2022-10-24,2022,grain corn,2021-10-22,grain corn,941.6875,129.56124999999997,2021-10-22,False,0.0,27.33333333333333,0.0751666666666666,3,0,,0.2,0,7.6,0.2,NO3,,0.4728707487448277,0.2037991327429804,-0.2846922571823585,,1.6603982621180948,0.2993315141056054,0.2733333333333332,1,2022-08-23,235,116,62,Siphon,PE_425f14902ee81a16cfeb,CO_e28ccaa8e211ca16570d,2022-08-23,,,6.767336928496417,2.7550403278960567,15.066810924128696,11169.656910944635,1047.63990086362,118994.63970364684,6.767336928496417,2.7550403278960567,15.066810924128696,0.7268283430420093,11169.656910944635,1047.63990086362,118994.63970364684,2.365796429652071,6.767336928496417,11169.656910944635
