_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,PhysicalEventID,ConcentrationObservationID,y_logC,y_logV,Result_mg_L_model_pred,Result_mg_L_model_pi_low,Result_mg_L_model_pi_high,Volume_model_pred,Volume_model_pi_low,Volume_model_pi_high,Result_mg_L_pred,Result_mg_L_pi_low,Result_mg_L_pi_high,q_conformal_logC,Volume_pred,Volume_pi_low,Volume_pi_high,q_conformal_logV,Result_mg_L_filled,Volume_filled
1898,2023-08-23,2023,3,2,ST,OUT,K-ST2-03-ISC,False,TRUE,False,"MS,MSD",False,19623.56,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","""The recovery of the Matrix Spike (MS) and/or Matrix Spike Duplicate (MSD) associated with this analyte was outside of the established control limits. However, the LCS was within control limits. The recovery of the MS/MSD may be due to sample matrix interference. (Nitrogen, Nitrite (As N))""",TotalP,0.202,0.0,,,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,28.666666666666668,0.1058333333333333,3,0,0.202,0.05,1,,0.05,TP,-0.3559593653308981,-0.4332220146554506,-0.7975518994014106,-0.2124671865964839,-0.5916527689505321,-0.3232990944538781,,0.2866666666666667,1,235,113,16,Gated Pipe,PE_5597a8c8f24b03dca11d,CO_802e03bf48898b84a3c5,0.18398683611301586,9.884537122017104,0.46153176055955414,0.0,2.2381794231774217,20348.631869857207,138.18010851045526,2975334.496362257,,,,,,,,,0.202,19623.56
1899,2023-08-23,2023,3,2,ST,OUT,K-ST2-03-GB,False,TRUE,False,,False,19623.56,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,TotalP,0.32,0.0,,,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,28.666666666666668,0.1058333333333333,3,0,0.32,0.05,1,,0.05,TP,-0.3118616542127947,-0.4332220146554506,-0.7975518994014106,-0.2124671865964839,-0.5916527689505321,-0.3232990944538781,,0.2866666666666667,1,235,113,16,Gated Pipe,PE_5597a8c8f24b03dca11d,CO_7c72066c66a912cdecd0,0.2776317365982795,9.884537122017104,0.4890262252566261,0.0,2.299096340781217,20348.631869857207,138.18010851045526,2975334.496362257,,,,,,,,,0.32,19623.56
1900,2023-08-23,2023,3,2,ST,OUT,K-ST2-03-GBH,False,TRUE,False,,False,19623.56,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,TotalP,0.112,0.0,,,True,0.02,0.05,mg/L,SM4500P E (P_TW),0.02,0.05,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,28.666666666666668,0.1058333333333333,3,0,0.112,0.05,1,,0.05,TP,-0.3895932127938583,-0.4332220146554506,-0.7975518994014106,-0.2124671865964839,-0.5916527689505321,-0.3232990944538781,,0.2866666666666667,1,235,113,16,Gated Pipe,PE_5597a8c8f24b03dca11d,CO_e41d64db5703c6440b5c,0.10616019582839065,9.884537122017104,0.40520646675639854,0.0,2.1133847301575646,20348.631869857207,138.18010851045526,2975334.496362257,,,,,,,,,0.112,19623.56
2995,2023-08-23,2023,3,1,ST,OUT,K-ST1-03-LC,False,TRUE,False,,False,37322.24,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,36.333333333333336,0.137,3,0,,,0,,,ICP,,,-0.7975518994014106,-0.2124671865964839,0.2068844207791387,-0.3232990944538781,,0.3633333333333333,1,235,113,16,Gated Pipe,PE_6eb961fcae665ddd3178,CO_34caab2a41caf97a5cbb,,10.527371467913184,0.23435992235652442,0.0,1.7348559978193547,32988.40926088133,224.62912144992526,4823406.175405121,0.23435992235652442,0.0,1.7348559978193547,0.7955262286348486,,,,,0.23435992235652442,37322.24
2996,2023-08-23,2023,3,1,ST,OUT,K-ST1-03-ISC,False,TRUE,False,,False,37322.24,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,36.333333333333336,0.137,3,0,,,0,,,ICP,,,-0.7975518994014106,-0.2124671865964839,0.2068844207791387,-0.3232990944538781,,0.3633333333333333,1,235,113,16,Gated Pipe,PE_6eb961fcae665ddd3178,CO_a51baee973742433352a,,10.527371467913184,0.19662073199262908,0.0,1.6512407983542712,32988.40926088133,224.62912144992526,4823406.175405121,0.19662073199262908,0.0,1.6512407983542712,0.7955262286348486,,,,,0.19662073199262908,37322.24
2997,2023-08-23,2023,3,1,ST,OUT,K-ST1-03-GB,False,TRUE,False,,False,37322.24,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,36.333333333333336,0.137,3,0,,,0,,,ICP,,,-0.7975518994014106,-0.2124671865964839,0.2068844207791387,-0.3232990944538781,,0.3633333333333333,1,235,113,16,Gated Pipe,PE_6eb961fcae665ddd3178,CO_3b05cf67849835e31dfb,,10.527371467913184,0.2070623614036601,0.0,1.6743753414519182,32988.40926088133,224.62912144992526,4823406.175405121,0.2070623614036601,0.0,1.6743753414519182,0.7955262286348486,,,,,0.2070623614036601,37322.24
2998,2023-08-23,2023,3,1,ST,OUT,K-ST1-03-GBH,False,TRUE,False,,False,37322.24,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,36.333333333333336,0.137,3,0,,,0,,,ICP,,,-0.7975518994014106,-0.2124671865964839,0.2068844207791387,-0.3232990944538781,,0.3633333333333333,1,235,113,16,Gated Pipe,PE_6eb961fcae665ddd3178,CO_685090b2f8ece990836c,,10.527371467913184,0.15167072912623353,0.0,1.5516492750759805,32988.40926088133,224.62912144992526,4823406.175405121,0.15167072912623353,0.0,1.5516492750759805,0.7955262286348486,,,,,0.15167072912623353,37322.24
3008,2023-08-23,2023,3,2,ST,OUT,K-ST2-03-LC,False,TRUE,False,,False,19623.56,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,28.666666666666668,0.1058333333333333,3,0,,,0,,,ICP,,,-0.7975518994014106,-0.2124671865964839,-0.5916527689505321,-0.3232990944538781,,0.2866666666666667,1,235,113,16,Gated Pipe,PE_5597a8c8f24b03dca11d,CO_e276f59bc5a81f2968df,,9.884537122017104,0.3391997927102858,0.0,1.967139907118844,20348.631869857207,138.18010851045526,2975334.496362257,0.3391997927102858,0.0,1.967139907118844,0.7955262286348486,,,,,0.3391997927102858,19623.56
3009,2023-08-23,2023,3,2,ST,OUT,K-ST2-03-ISC,False,TRUE,False,"MS,MSD",False,19623.56,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","""The recovery of the Matrix Spike (MS) and/or Matrix Spike Duplicate (MSD) associated with this analyte was outside of the established control limits. However, the LCS was within control limits. The recovery of the MS/MSD may be due to sample matrix interference. (Nitrogen, Nitrite (As N))""",ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,28.666666666666668,0.1058333333333333,3,0,,,0,,,ICP,,,-0.7975518994014106,-0.2124671865964839,-0.5916527689505321,-0.3232990944538781,,0.2866666666666667,1,235,113,16,Gated Pipe,PE_5597a8c8f24b03dca11d,CO_41214f55c1e8d6170239,,9.884537122017104,0.2836047841498879,0.0,1.8439632389069063,20348.631869857207,138.18010851045526,2975334.496362257,0.2836047841498879,0.0,1.8439632389069063,0.7955262286348486,,,,,0.2836047841498879,19623.56
3010,2023-08-23,2023,3,2,ST,OUT,K-ST2-03-GB,False,TRUE,False,,False,19623.56,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,28.666666666666668,0.1058333333333333,3,0,,,0,,,ICP,,,-0.7975518994014106,-0.2124671865964839,-0.5916527689505321,-0.3232990944538781,,0.2866666666666667,1,235,113,16,Gated Pipe,PE_5597a8c8f24b03dca11d,CO_ff4b467b7a593047c466,,9.884537122017104,0.29825584699524615,0.0,1.8764242305280225,20348.631869857207,138.18010851045526,2975334.496362257,0.29825584699524615,0.0,1.8764242305280225,0.7955262286348486,,,,,0.29825584699524615,19623.56
3011,2023-08-23,2023,3,2,ST,OUT,K-ST2-03-GBH,False,TRUE,False,,False,19623.56,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,ICP,,,,,False,,,,,,,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,28.666666666666668,0.1058333333333333,3,0,,,0,,,ICP,,,-0.7975518994014106,-0.2124671865964839,-0.5916527689505321,-0.3232990944538781,,0.2866666666666667,1,235,113,16,Gated Pipe,PE_5597a8c8f24b03dca11d,CO_41c8fa7d060badc5618a,,9.884537122017104,0.2404258975895601,0.0,1.7482958126158525,20348.631869857207,138.18010851045526,2975334.496362257,0.2404258975895601,0.0,1.7482958126158525,0.7955262286348486,,,,,0.2404258975895601,19623.56
4106,2023-08-23,2023,3,1,ST,OUT,K-ST1-03-LC,False,TRUE,False,,False,37322.24,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,TKN,0.0,0.0,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,36.333333333333336,0.137,3,1,,0.5,1,,0.5,TKN,-0.5167431970808276,-0.3812381919432593,-0.7975518994014106,-0.2124671865964839,0.2068844207791387,-0.3232990944538781,,0.3633333333333333,1,235,113,16,Gated Pipe,PE_6eb961fcae665ddd3178,CO_a80fa91d5d26d02cf702,0.0,10.527371467913184,0.3941673784677176,0.0,2.0889264532239453,32988.40926088133,224.62912144992526,4823406.175405121,,,,,,,,,0.0,37322.24
4107,2023-08-23,2023,3,1,ST,OUT,K-ST1-03-ISC,False,TRUE,False,,False,37322.24,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,TKN,0.0,0.0,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,36.333333333333336,0.137,3,1,,0.5,1,,0.5,TKN,-0.5167431970808276,-0.3812381919432593,-0.7975518994014106,-0.2124671865964839,0.2068844207791387,-0.3232990944538781,,0.3633333333333333,1,235,113,16,Gated Pipe,PE_6eb961fcae665ddd3178,CO_fbdf4ba3e18f62312eae,0.0,10.527371467913184,0.26923257129735845,0.0,1.8121200691719093,32988.40926088133,224.62912144992526,4823406.175405121,,,,,,,,,0.0,37322.24
4108,2023-08-23,2023,3,1,ST,OUT,K-ST1-03-GB,False,TRUE,False,,False,37322.24,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,TKN,0.59,0.0,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,36.333333333333336,0.137,3,0,0.59,0.5,1,,0.5,TKN,-0.3719112565195563,-0.3812381919432593,-0.7975518994014106,-0.2124671865964839,0.2068844207791387,-0.3232990944538781,,0.3633333333333333,1,235,113,16,Gated Pipe,PE_6eb961fcae665ddd3178,CO_50202bdf2944d9bb8c63,0.4637340162321401,10.527371467913184,0.5273824678902346,0.0,2.3840786853311564,32988.40926088133,224.62912144992526,4823406.175405121,,,,,,,,,0.59,37322.24
4109,2023-08-23,2023,3,1,ST,OUT,K-ST1-03-GBH,False,TRUE,False,,False,37322.24,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,TKN,0.0,0.0,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,36.333333333333336,0.137,3,1,,0.5,1,,0.5,TKN,-0.5167431970808276,-0.3812381919432593,-0.7975518994014106,-0.2124671865964839,0.2068844207791387,-0.3232990944538781,,0.3633333333333333,1,235,113,16,Gated Pipe,PE_6eb961fcae665ddd3178,CO_808b0748b38c67a2d886,0.0,10.527371467913184,0.36118976154917387,0.0,2.015861027338043,32988.40926088133,224.62912144992526,4823406.175405121,,,,,,,,,0.0,37322.24
4119,2023-08-23,2023,3,2,ST,OUT,K-ST2-03-LC,False,TRUE,False,,False,19623.56,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,TKN,0.7,0.0,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,28.666666666666668,0.1058333333333333,3,0,0.7,0.5,1,,0.5,TKN,-0.3449086913301667,-0.3812381919432593,-0.7975518994014106,-0.2124671865964839,-0.5916527689505321,-0.3232990944538781,,0.2866666666666667,1,235,113,16,Gated Pipe,PE_5597a8c8f24b03dca11d,CO_a31497a11dc922de61ce,0.5306282510621704,9.884537122017104,1.410182934838765,0.08782079300875428,4.340017231442325,20348.631869857207,138.18010851045526,2975334.496362257,,,,,,,,,0.7,19623.56
4120,2023-08-23,2023,3,2,ST,OUT,K-ST2-03-ISC,False,TRUE,False,"MS,MSD",False,19623.56,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","""The recovery of the Matrix Spike (MS) and/or Matrix Spike Duplicate (MSD) associated with this analyte was outside of the established control limits. However, the LCS was within control limits. The recovery of the MS/MSD may be due to sample matrix interference. (Nitrogen, Nitrite (As N))""",TKN,0.0,0.0,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,28.666666666666668,0.1058333333333333,3,1,,0.5,1,,0.5,TKN,-0.5167431970808276,-0.3812381919432593,-0.7975518994014106,-0.2124671865964839,-0.5916527689505321,-0.3232990944538781,,0.2866666666666667,1,235,113,16,Gated Pipe,PE_5597a8c8f24b03dca11d,CO_1fdc5156dff53e1ed8fe,0.0,9.884537122017104,1.238783679884515,0.010460825534785438,3.960263909948785,20348.631869857207,138.18010851045526,2975334.496362257,,,,,,,,,0.0,19623.56
4121,2023-08-23,2023,3,2,ST,OUT,K-ST2-03-GB,False,TRUE,False,,False,19623.56,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,TKN,0.52,0.0,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,28.666666666666668,0.1058333333333333,3,0,0.52,0.5,1,,0.5,TKN,-0.3890947070946223,-0.3812381919432593,-0.7975518994014106,-0.2124671865964839,-0.5916527689505321,-0.3232990944538781,,0.2866666666666667,1,235,113,16,Gated Pipe,PE_5597a8c8f24b03dca11d,CO_aa35818bff67437abfd1,0.41871033485818504,9.884537122017104,1.5248340030562537,0.13956782604298867,4.594038895538796,20348.631869857207,138.18010851045526,2975334.496362257,,,,,,,,,0.52,19623.56
4122,2023-08-23,2023,3,2,ST,OUT,K-ST2-03-GBH,False,TRUE,False,,False,19623.56,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,TKN,0.0,0.0,,,True,0.1,0.5,mg/L,M4500 NH3 D,0.1,0.5,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,28.666666666666668,0.1058333333333333,3,1,,0.5,1,,0.5,TKN,-0.5167431970808276,-0.3812381919432593,-0.7975518994014106,-0.2124671865964839,-0.5916527689505321,-0.3232990944538781,,0.2866666666666667,1,235,113,16,Gated Pipe,PE_5597a8c8f24b03dca11d,CO_a21177bddb8e09742bb5,0.0,9.884537122017104,1.2574070199355298,0.01886635204064854,4.001525905186536,20348.631869857207,138.18010851045526,2975334.496362257,,,,,,,,,0.0,19623.56
5217,2023-08-23,2023,3,1,ST,OUT,K-ST1-03-LC,False,TRUE,False,,False,37322.24,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,Nitrate,7.42,7.38,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,36.333333333333336,0.137,3,0,7.42,0.1,0,7.38,0.1,NO3,0.3035503910736526,0.4059322506137065,-0.7975518994014106,-0.2124671865964839,0.2068844207791387,-0.3232990944538781,,0.3633333333333333,1,235,113,16,Gated Pipe,PE_6eb961fcae665ddd3178,CO_a3de3fd43a0ae76e184e,2.130609828254235,10.527371467913184,6.3312946001100725,2.308933355387006,15.2432647445439,32988.40926088133,224.62912144992526,4823406.175405121,,,,,,,,,7.42,37322.24
5218,2023-08-23,2023,3,1,ST,OUT,K-ST1-03-ISC,False,TRUE,False,,False,37322.24,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,Nitrate,7.4,7.38,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,36.333333333333336,0.137,3,0,7.4,0.1,0,7.38,0.1,NO3,0.2978324765173666,0.4059322506137065,-0.7975518994014106,-0.2124671865964839,0.2068844207791387,-0.3232990944538781,,0.3633333333333333,1,235,113,16,Gated Pipe,PE_6eb961fcae665ddd3178,CO_e8b4beb51662ad8742e4,2.128231705849268,10.527371467913184,5.648512244128142,2.0007638661750446,13.730487646355623,32988.40926088133,224.62912144992526,4823406.175405121,,,,,,,,,7.4,37322.24
5219,2023-08-23,2023,3,1,ST,OUT,K-ST1-03-GB,False,TRUE,False,,False,37322.24,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,Nitrate,7.44,7.38,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,36.333333333333336,0.137,3,0,7.44,0.1,0,7.38,0.1,NO3,0.3092683056299388,0.4059322506137065,-0.7975518994014106,-0.2124671865964839,0.2068844207791387,-0.3232990944538781,,0.3633333333333333,1,235,113,16,Gated Pipe,PE_6eb961fcae665ddd3178,CO_622373b3957bb84f01ef,2.132982308607866,10.527371467913184,6.5740143913674745,2.4184833949246523,15.781036317394786,32988.40926088133,224.62912144992526,4823406.175405121,,,,,,,,,7.44,37322.24
5220,2023-08-23,2023,3,1,ST,OUT,K-ST1-03-GBH,False,TRUE,False,,False,37322.24,GBH,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,Nitrate,7.39,7.38,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,36.333333333333336,0.137,3,0,7.39,0.1,0,7.38,0.1,NO3,0.2949735192392234,0.4059322506137065,-0.7975518994014106,-0.2124671865964839,0.2068844207791387,-0.3232990944538781,,0.3633333333333333,1,235,113,16,Gated Pipe,PE_6eb961fcae665ddd3178,CO_083f509d5f1c7e8f9576,2.127040520479115,10.527371467913184,6.089294476698023,2.1997081333704367,14.707087672525102,32988.40926088133,224.62912144992526,4823406.175405121,,,,,,,,,7.39,37322.24
5230,2023-08-23,2023,3,2,ST,OUT,K-ST2-03-LC,False,TRUE,False,,False,19623.56,LC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,Nitrate,7.54,7.38,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,28.666666666666668,0.1058333333333333,3,0,7.54,0.1,0,7.38,0.1,NO3,0.3378578784113691,0.4059322506137065,-0.7975518994014106,-0.2124671865964839,-0.5916527689505321,-0.3232990944538781,,0.2866666666666667,1,235,113,16,Gated Pipe,PE_5597a8c8f24b03dca11d,CO_96f1436d75ebeb9b66fb,2.1447610078004784,9.884537122017104,7.741968549858527,2.945632102403408,18.368763266135367,20348.631869857207,138.18010851045526,2975334.496362257,,,,,,,,,7.54,19623.56
5231,2023-08-23,2023,3,2,ST,OUT,K-ST2-03-ISC,False,TRUE,False,"MS,MSD",False,19623.56,ISC,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN","""The recovery of the Matrix Spike (MS) and/or Matrix Spike Duplicate (MSD) associated with this analyte was outside of the established control limits. However, the LCS was within control limits. The recovery of the MS/MSD may be due to sample matrix interference. (Nitrogen, Nitrite (As N))""",Nitrate,7.22,7.38,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,28.666666666666668,0.1058333333333333,3,0,7.22,0.1,0,7.38,0.1,NO3,0.2463712455107918,0.4059322506137065,-0.7975518994014106,-0.2124671865964839,-0.5916527689505321,-0.3232990944538781,,0.2866666666666667,1,235,113,16,Gated Pipe,PE_5597a8c8f24b03dca11d,CO_2e9352c704043c75fa1c,2.1065702090680882,9.884537122017104,7.014824502370578,2.6174402448741985,16.757698111205077,20348.631869857207,138.18010851045526,2975334.496362257,,,,,,,,,7.22,19623.56
5232,2023-08-23,2023,3,2,ST,OUT,K-ST2-03-GB,False,TRUE,False,,False,19623.56,GB3,Ruler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)","ALS Houston, no note about subcontracting TKN",,Nitrate,7.61,7.38,,,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2023-05-02,2023-09-08,2023,silage corn,grain corn,1000.935,31.931249999999977,28.666666666666668,0.1058333333333333,3,0,7.61,0.1,0,7.38,0.1,NO3,0.3578705793583704,0.4059322506137065,-0.7975518994014106,-0.2124671865964839,-0.5916527689505321,-0.3232990944538781,,0.2866666666666667,1,235,113,16,Gated Pipe,PE_5597a8c8f24b03dca11d,CO_9934db2d907501987ad2,2.152924318439639,9.884537122017104,8.113865883131382,3.1134856068618904,19.192741454387434,20348.631869857207,138.18010851045526,2975334.496362257,,,,,,,,,7.61,19623.56
