_wq_idx,Date,Year,Irrigation,Rep,Treatment,InflowOutflow,SampleID,FF,Composite,Duplicate,Flag,NoRunoff,Volume,SampleMethod,MeasureMethod,IrrMethod,FlumeMethod,TSSMethod,Lab,Notes,Analyte,Result_mg_L,Inflow_Result_mg_L,Inflow_Flag,Inflow_Volume,Has_Inflow,MDL_Provided,RL_Provided,RLMDL_Provided_Units,RLMDL_Method,MDL_mg_L,RL_mg_L,RLMDL_Source,RLMDL_Assumed,PlantDate,HarvestDate,SeasonYear,Crop,PreviousHarvestDate,previous_crop,CumAll_STIR_toDate,Season_STIR_toDate,Season_STIR_StartDate,Season_STIR_LeftCensored,Season_STIR_BoundaryDayCarryover,PlantCalendarYear,ResidueAssignmentEligible,ResidueMeasurementDate,ResidueModelDate,ResidueModelDateSource,Residue_STIR_toMeasurement,Residue_STIR_LeftCensored,Residue_STIR_StartDate,Residue_STIR_BoundaryDayCarryover,ResidueYear,Residue_PercentCover,Residue_DryMass_kg_m2,Residue_n,Result_is_nd,Result_mg_L_cens,Result_lod_mg_L,Inflow_is_nd,Inflow_Result_mg_L_cens,Inflow_lod_mg_L,analyte_abbr,cout_z,cin_z,stir_season_z,stir_cumall_z,volume_z,IRR_z,inflow_volume_z,residue_prop,residue_obs,ObservationDate,DayOfYear,DaysSincePlant,DaysUntilHarvest,IrrigationInfrastructure,PhysicalEventID,ConcentrationObservationID,EventDate,y_logC,y_logV,event_weight
5449,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-LC,False,TRUE,False,H,False,50365.34,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrate,0.133,0.0,H,90860.75,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,0.133,0.1,1,,0.1,NO3,-1.779771777509179,-1.839550095784818,-0.0531309685744375,-0.0223563795716239,0.7953690094243412,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_e9c15acddd2bbb3144f2,2025-07-31,0.12486898204586927,10.827078373800676,0.25
5450,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-LC-D,False,TRUE,True,H,False,50365.34,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrate,0.132,0.0,H,90860.75,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,0.132,0.1,1,,0.1,NO3,-1.7800576732369937,-1.839550095784818,-0.0531309685744375,-0.0223563795716239,0.7953690094243412,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_c54bea44135df61e37bd,2025-07-31,0.1239859797809912,10.827078373800676,0.25
5451,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-ISC,False,TRUE,False,H,False,43203.49,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrate,0.191,0.0,H,90860.75,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,0.191,0.1,1,,0.1,NO3,-1.7631898252959497,-1.839550095784818,-0.0531309685744375,-0.0223563795716239,0.472237365015524,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_43a70ba6b21894cd2416,2025-07-31,0.17479329037316305,10.6736997040165,0.25
5452,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-ISC-D,False,TRUE,True,H,False,43203.49,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrate,0.176,0.0,H,90860.75,True,0.03,0.1,mg/L,EPA 300.1,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,0.176,0.1,1,,0.1,NO3,-1.767478261213164,-1.839550095784818,-0.0531309685744375,-0.0223563795716239,0.472237365015524,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_d540bb71097dd07c7d1d,2025-07-31,0.16211884947643518,10.6736997040165,0.25
6548,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-LC,False,TRUE,False,H,False,57617.48,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrite,0.806,0.817,H,92486.37,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,0.806,0.1,0,0.817,0.1,NO2,1.1655576730892434,1.4789212642591076,-0.0531309685744375,-0.0223563795716239,1.1225743996074589,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_0e563c377fa1e2197ae4,2025-07-31,0.5911144549947938,10.961598628561308,0.25
6549,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-LC-D,False,TRUE,True,H,False,57617.48,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrite,0.816,0.817,H,92486.37,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,0.816,0.1,0,0.817,0.1,NO2,1.188551717771187,1.4789212642591076,-0.0531309685744375,-0.0223563795716239,1.1225743996074589,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_f8a2a1141001a2a3a135,2025-07-31,0.5966362801791015,10.961598628561308,0.25
6550,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-ISC,False,TRUE,False,H,False,51799.86,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrite,0.823,0.817,H,92486.37,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,0.823,0.1,0,0.817,0.1,NO2,1.2046475490485478,1.4789212642591076,-0.0531309685744375,-0.0223563795716239,0.8600923429956024,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_e1299b1fe6306876f513,2025-07-31,0.6004834956965259,10.85516203042636,0.25
6551,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-ISC-D,False,TRUE,True,H,False,51799.86,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrite,0.81,0.817,H,92486.37,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,0.81,0.1,0,0.817,0.1,NO2,1.1747552909620211,1.4789212642591076,-0.0531309685744375,-0.0223563795716239,0.8600923429956024,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_f462d26aa077aadb6df8,2025-07-31,0.5933268452777344,10.85516203042636,0.25
6560,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-LC,False,TRUE,False,H,False,50365.34,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrite,0.815,0.817,H,90860.75,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,0.815,0.1,0,0.817,0.1,NO2,1.1862523133029927,1.4789212642591076,-0.0531309685744375,-0.0223563795716239,0.7953690094243412,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_1d89cd7e54411b393912,2025-07-31,0.596085467716814,10.827078373800676,0.25
6561,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-LC-D,False,TRUE,True,H,False,50365.34,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrite,0.813,0.817,H,90860.75,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,0.813,0.1,0,0.817,0.1,NO2,1.181653504366604,1.4789212642591076,-0.0531309685744375,-0.0223563795716239,0.7953690094243412,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_fed1a952001c5c6f4a47,2025-07-31,0.594982931772714,10.827078373800676,0.25
6562,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-ISC,False,TRUE,False,H,False,43203.49,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrite,0.812,0.817,H,90860.75,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,0.812,0.1,0,0.817,0.1,NO2,1.1793540998984098,1.4789212642591076,-0.0531309685744375,-0.0223563795716239,0.472237365015524,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_823fb2499b4e37d99acb,2025-07-31,0.5944312076207876,10.6736997040165,0.25
6563,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-ISC-D,False,TRUE,True,H,False,43203.49,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",Nitrite,0.816,0.817,H,90860.75,True,0.03,0.1,mg/L,EPA 300.2,0.03,0.1,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,0.816,0.1,0,0.817,0.1,NO2,1.188551717771187,1.4789212642591076,-0.0531309685744375,-0.0223563795716239,0.472237365015524,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_1d0a226e065e44ce6e24,2025-07-31,0.5966362801791015,10.6736997040165,0.25
14325,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-LC,False,TRUE,False,H,False,57617.48,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TDS,688.0,624.0,H,92486.37,True,5.0,10.0,mg/L,EPA 160.1,5.0,10.0,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,688.0,10.0,0,624.0,10.0,TDS,-0.7470795407225651,-0.9884925230469512,-0.0531309685744375,-0.0223563795716239,1.1225743996074589,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_e5cb520f4e9c788b8909,2025-07-31,6.535241271013659,10.961598628561308,0.25
14326,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-LC-D,False,TRUE,True,H,False,57617.48,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TDS,710.0,624.0,H,92486.37,True,5.0,10.0,mg/L,EPA 160.1,5.0,10.0,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,710.0,10.0,0,624.0,10.0,TDS,-0.6781995047165307,-0.9884925230469512,-0.0531309685744375,-0.0223563795716239,1.1225743996074589,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_022dcaabd91950fd273f,2025-07-31,6.566672429803241,10.961598628561308,0.25
14327,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-ISC,False,TRUE,False,H,False,51799.86,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TDS,706.0,624.0,H,92486.37,True,5.0,10.0,mg/L,EPA 160.1,5.0,10.0,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,706.0,10.0,0,624.0,10.0,TDS,-0.6907231476267187,-0.9884925230469512,-0.0531309685744375,-0.0223563795716239,0.8600923429956024,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_64b9663ba7d579decac4,2025-07-31,6.561030665896573,10.85516203042636,0.25
14328,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-ISC-D,False,TRUE,True,H,False,51799.86,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TDS,710.0,624.0,H,92486.37,True,5.0,10.0,mg/L,EPA 160.1,5.0,10.0,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,710.0,10.0,0,624.0,10.0,TDS,-0.6781995047165307,-0.9884925230469512,-0.0531309685744375,-0.0223563795716239,0.8600923429956024,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_41164411f051e67b41f4,2025-07-31,6.566672429803241,10.85516203042636,0.25
14337,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-LC,False,TRUE,False,H,False,50365.34,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TDS,714.0,624.0,H,90860.75,True,5.0,10.0,mg/L,EPA 160.1,5.0,10.0,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,714.0,10.0,0,624.0,10.0,TDS,-0.6656758618063425,-0.9884925230469512,-0.0531309685744375,-0.0223563795716239,0.7953690094243412,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_d253801686c2de85402c,2025-07-31,6.5722825426940075,10.827078373800676,0.25
14338,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-LC-D,False,TRUE,True,H,False,50365.34,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TDS,698.0,624.0,H,90860.75,True,5.0,10.0,mg/L,EPA 160.1,5.0,10.0,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,698.0,10.0,0,624.0,10.0,TDS,-0.7157704334470949,-0.9884925230469512,-0.0531309685744375,-0.0223563795716239,0.7953690094243412,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_61f35d18e91a0c779f50,2025-07-31,6.54965074223381,10.827078373800676,0.25
14339,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-ISC,False,TRUE,False,H,False,43203.49,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TDS,732.0,624.0,H,90860.75,True,5.0,10.0,mg/L,EPA 160.1,5.0,10.0,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,732.0,10.0,0,624.0,10.0,TDS,-0.6093194687104961,-0.9884925230469512,-0.0531309685744375,-0.0223563795716239,0.472237365015524,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_e228f34698803f56994d,2025-07-31,6.597145701886651,10.6736997040165,0.25
14340,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-ISC-D,False,TRUE,True,H,False,43203.49,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TDS,712.0,624.0,H,90860.75,True,5.0,10.0,mg/L,EPA 160.1,5.0,10.0,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,712.0,10.0,0,624.0,10.0,TDS,-0.6719376832614365,-0.9884925230469512,-0.0531309685744375,-0.0223563795716239,0.472237365015524,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_aa32b6174b01f046c54c,2025-07-31,6.569481420414296,10.6736997040165,0.25
15436,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-LC,False,TRUE,False,H,False,57617.48,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TSS,1040.0,16.667,H,92486.37,True,2.5,2.5,mg/L,EPA 160.2,2.5,2.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,1040.0,2.5,0,16.667,2.5,TSS,-0.1160471697440975,-0.6644878156803604,-0.0531309685744375,-0.0223563795716239,1.1225743996074589,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_d7479ffb15b1c4d9b4f6,2025-07-31,6.947937068614969,10.961598628561308,0.25
15437,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-LC-D,False,TRUE,True,H,False,57617.48,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TSS,1123.333,16.667,H,92486.37,True,2.5,2.5,mg/L,EPA 160.2,2.5,2.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,1123.333,2.5,0,16.667,2.5,TSS,-0.0801320599133594,-0.6644878156803604,-0.0531309685744375,-0.0223563795716239,1.1225743996074589,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_54e8ae4b54fbe10c4ac8,2025-07-31,7.0249452499215135,10.961598628561308,0.25
15438,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-ISC,False,TRUE,False,H,False,51799.86,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TSS,2720.0,16.667,H,92486.37,True,2.5,2.5,mg/L,EPA 160.2,2.5,2.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,2720.0,2.5,0,16.667,2.5,TSS,0.6080043406496224,-0.6644878156803604,-0.0531309685744375,-0.0223563795716239,0.8600923429956024,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_a5215e527a9a67894a1e,2025-07-31,7.908754738783246,10.85516203042636,0.25
15439,2025-07-31,2025,3,1,ST,OUT,K-ST1-03-OT-ISC-D,False,TRUE,True,H,False,51799.86,ISC,Bubbler,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TSS,7440.0,16.667,H,92486.37,True,2.5,2.5,mg/L,EPA 160.2,2.5,2.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,39.66666666666666,0.2032366666666666,3.0,0,7440.0,2.5,0,16.667,2.5,TSS,2.6422442984224546,-0.6644878156803604,-0.0531309685744375,-0.0223563795716239,0.8600923429956024,-0.3232990944538781,-0.3431691825386808,0.3966666666666665,1,2025-07-31,212,98,99,Gated Pipe,PE_0373cedd6c6b07cdac38,CO_8d3645e0e56c7842aab9,2025-07-31,8.914760527397261,10.85516203042636,0.25
15448,2025-07-31,2025,3,2,ST,OUT,K-ST2-03-OT-LC,False,TRUE,False,H,False,50365.34,LC,Etape,Gated Pipe,60 V Trap,"EPA Method 160.2 (Gravimetric, Dried at 103-105EC)",ALS Houston,"Nitrate, Nitrite, H flag.",TSS,1236.667,16.667,H,90860.75,True,2.5,2.5,mg/L,EPA 160.2,2.5,2.5,ALS_2023plus,False,2025-04-24,2025-11-07,2025,grain corn,2024-08-02,winter wheat,1156.88625,111.41000000000008,2024-08-02,False,0.0,2025,True,,2025-04-24,PlantDate proxy,77.44749999999999,False,2024-08-02,0.0,2025.0,40.333333333333336,0.09736,3.0,0,1236.667,2.5,0,16.667,2.5,TSS,-0.0312870278425488,-0.6644878156803604,-0.0531309685744375,-0.0223563795716239,0.7953690094243412,-0.3232990944538781,-0.3902130992608855,0.4033333333333334,1,2025-07-31,212,98,99,Gated Pipe,PE_76eec8ae39fe2d6f5031,CO_a590c9fa5dd7b9cc589d,2025-07-31,7.12098343483293,10.827078373800676,0.25
