PhysicalEventID,Year,Treatment,Analyte,Concentration_mg_L,Volume_L,Load_kg,n_concentration_prediction_rows,n_concentration_observation_ids,n_distinct_concentration_SampleMethod,concentration_SampleMethod_values,n_distinct_concentration_MeasureMethod,concentration_MeasureMethod_values,n_distinct_concentration_Lab,concentration_Lab_values,n_distinct_concentration_Duplicate,concentration_Duplicate_values,n_volume_prediction_rows,n_volume_observation_ids,n_distinct_volume_MeasureMethod,volume_MeasureMethod_values,n_distinct_volume_FlumeMethod,volume_FlumeMethod_values,n_volume_source_rows_before_copy_deduplication,central_estimate_type,concentration_resolution,volume_resolution
PE_e6978ba9d0a9f6c6adc4,2025,CT,ICP,0.6627507980316619,41481.04460626372,0.027491595415988244,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_e6978ba9d0a9f6c6adc4,2025,CT,NH4,1.054330742229419,41481.04460626372,0.04373474054817367,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_e6978ba9d0a9f6c6adc4,2025,CT,NO2,0.9709866410856051,41481.04460626372,0.040277540170958165,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_e6978ba9d0a9f6c6adc4,2025,CT,NO3,0.25368070980403357,41481.04460626372,0.010522940839129758,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_e6978ba9d0a9f6c6adc4,2025,CT,NOx,4.615406474932705,41481.04460626372,0.19145188186272194,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_e6978ba9d0a9f6c6adc4,2025,CT,NPOC,2.8311774906991602,41481.04460626372,0.11744019977994166,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_e6978ba9d0a9f6c6adc4,2025,CT,OP,0.28725571575947406,41481.04460626372,0.011915667158822956,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_e6978ba9d0a9f6c6adc4,2025,CT,Se,0.6066475957915919,41481.04460626372,0.02516437598131367,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_e6978ba9d0a9f6c6adc4,2025,CT,TDS,636.5252884243816,41481.04460626372,26.403733882146657,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_e6978ba9d0a9f6c6adc4,2025,CT,TKN,0.9394214609381902,41481.04460626372,0.0389681835252585,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_e6978ba9d0a9f6c6adc4,2025,CT,TN,1.7378124068505298,41481.04460626372,0.07208627396588534,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_e6978ba9d0a9f6c6adc4,2025,CT,TP,2.4274881015202237,41481.04460626372,0.10069474222033482,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_e6978ba9d0a9f6c6adc4,2025,CT,TSP,0.6711744962325822,41481.04460626372,0.027841019216810325,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_e6978ba9d0a9f6c6adc4,2025,CT,TSS,1677.5845566834234,41481.04460626372,69.58795982656424,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Etape,1,60 V Trap,28,physical_event_point_total,median,median
PE_e6d7ea595f70f1fe5361,2016,MT,ICP,0.0,7256.189928993018,0.0,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_e6d7ea595f70f1fe5361,2016,MT,NH4,0.06982855333333995,7256.189928993018,0.0005066892454535332,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_e6d7ea595f70f1fe5361,2016,MT,NO2,0.031135118418450125,7256.189928993018,0.0002259223327059628,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_e6d7ea595f70f1fe5361,2016,MT,NO3,5.085350718887547,7256.189928993018,0.03690027067178922,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_e6d7ea595f70f1fe5361,2016,MT,NOx,1.6692147771284798,7256.189928993018,0.012112139455126,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_e6d7ea595f70f1fe5361,2016,MT,NPOC,7.042748901457678,7256.189928993018,0.05110352365118385,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_e6d7ea595f70f1fe5361,2016,MT,OP,0.03366688248324555,7256.189928993018,0.0002442932936155178,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_e6d7ea595f70f1fe5361,2016,MT,Se,0.0,7256.189928993018,0.0,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_e6d7ea595f70f1fe5361,2016,MT,TDS,3.46962326111657,7256.189928993018,0.025176245364713967,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_e6d7ea595f70f1fe5361,2016,MT,TKN,0.10549023664746854,7256.189928993018,0.0007654571927684514,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_e6d7ea595f70f1fe5361,2016,MT,TN,4.917402614332091,7256.189928993018,0.03568160732692046,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_e6d7ea595f70f1fe5361,2016,MT,TP,0.052720859487831076,7256.189928993018,0.00038255256966345587,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_e6d7ea595f70f1fe5361,2016,MT,TSP,0.0021880202935674357,7256.189928993018,1.5876690818616373e-05,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_e6d7ea595f70f1fe5361,2016,MT,TSS,313.22827338621903,7256.189928993018,2.272843842820954,2,2,1,ISC,1,Bubbler,1,"NPOC/TN (Manny, ECOCORE), Ortho-P (Manny, in-house), Total P, Total N, TSP (CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,10 V,28,physical_event_point_total,median,median
PE_e737f9d7e0143cfe8408,2015,CT,ICP,0.058394671824468,22746.72033314638,0.0013282872689370363,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e737f9d7e0143cfe8408,2015,CT,NH4,0.011660111726689279,22746.72033314638,0.00026522930050024157,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e737f9d7e0143cfe8408,2015,CT,NO2,0.23419743143068583,22746.72033314638,0.0053272234754950356,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e737f9d7e0143cfe8408,2015,CT,NO3,8.364552952311488,22746.72033314638,0.19026614671802328,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e737f9d7e0143cfe8408,2015,CT,NOx,3.6113571690085378,22746.72033314638,0.08214653154654046,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e737f9d7e0143cfe8408,2015,CT,NPOC,4.752929672601335,22746.72033314638,0.10811356202577553,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e737f9d7e0143cfe8408,2015,CT,OP,0.10958121287769701,22746.72033314638,0.0024926132030959527,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e737f9d7e0143cfe8408,2015,CT,Se,0.12357581515472182,22746.72033314638,0.002810944507265049,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e737f9d7e0143cfe8408,2015,CT,TDS,7.134844956544412,22746.72033314638,0.16229432284687567,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e737f9d7e0143cfe8408,2015,CT,TKN,0.886357359405657,22746.72033314638,0.02016172296962659,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e737f9d7e0143cfe8408,2015,CT,TN,9.502160807482436,22746.72033314638,0.21614299444838736,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e737f9d7e0143cfe8408,2015,CT,TP,0.6129819775675747,22746.72033314638,0.013943329612988628,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e737f9d7e0143cfe8408,2015,CT,TSP,0.0,22746.72033314638,0.0,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e737f9d7e0143cfe8408,2015,CT,TSS,1397.8511936061122,22746.72033314638,31.79653016831309,2,2,1,ISC,1,Bubbler,1,"NO3-NH4 (ARS), Ortho-P (Jacob, in-house) Total-N (ECOCORE), Totals (J Self - CSU Soil, Water and Plant Testing Laboratory), TSS (in-house)",1,False,1,1,1,Bubbler,1,7 V,28,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,ICP,0.48134306292124185,76436.87915917796,0.03679236153461956,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,NH4,0.6643265457641754,76436.87915917796,0.05077904790081038,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,NO2,0.012197633584586065,76436.87915917796,0.0009323490443329357,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,NO3,8.640122530808572,76436.87915917796,0.6604240018079056,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,NOx,4.095846935859522,76436.87915917796,0.3130737572907836,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,NPOC,3.4697069048568716,76436.87915917796,0.26521356740431007,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,OP,0.12097511136692538,76436.87915917796,0.009246959968821772,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,Se,0.2931066992488396,76436.87915917796,0.02240416135122907,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,TDS,1227.7980756414076,76436.87915917796,93.84905313967352,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,TKN,2.471683195311136,76436.87915917796,0.18892774971976814,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,TN,2.320680486910105,76436.87915917796,0.17738557394500998,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,TP,0.4836317644272681,76436.87915917796,0.03696730273506711,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,TSP,0.4865656923256976,76436.87915917796,0.0371915630273011,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_e75689eb0050988b5fc1,2024,MT,TSS,547.6669969651707,76436.87915917796,41.86195606649663,4,4,2,ISC | LC,2,Bubbler | Etape,1,ALS Houston,2,False | True,1,1,1,Bubbler,1,60 V Trap,28,physical_event_point_total,median,median
PE_e7d26804606cfa2ee163,2020,MT,ICP,0.20334539709768104,13906.34303911816,0.002827790847466055,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e7d26804606cfa2ee163,2020,MT,NH4,0.2122694270335939,13906.34303911816,0.0029518914690462184,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e7d26804606cfa2ee163,2020,MT,NO2,0.0,13906.34303911816,0.0,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e7d26804606cfa2ee163,2020,MT,NO3,3.3673295333998468,13906.34303911816,0.046827239617211955,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e7d26804606cfa2ee163,2020,MT,NOx,2.3227250275780027,13906.34303911816,0.03230061101904489,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e7d26804606cfa2ee163,2020,MT,NPOC,2.8203112999324564,13906.34303911816,0.039220216413962,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e7d26804606cfa2ee163,2020,MT,OP,0.0061063451340882605,13906.34303911816,8.491693014988132e-05,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e7d26804606cfa2ee163,2020,MT,Se,0.0,13906.34303911816,0.0,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e7d26804606cfa2ee163,2020,MT,TDS,4.063077458747402,13906.34303911816,0.05650254893584983,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e7d26804606cfa2ee163,2020,MT,TKN,0.8344762814261719,13906.34303911816,0.011604513427520053,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e7d26804606cfa2ee163,2020,MT,TN,1.5335226816683365,13906.34303911816,0.021325692469548286,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e7d26804606cfa2ee163,2020,MT,TP,0.09661067013228211,13906.34303911816,0.001343501120098602,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e7d26804606cfa2ee163,2020,MT,TSP,0.20672789571314162,13906.34303911816,0.002874829033541992,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e7d26804606cfa2ee163,2020,MT,TSS,144.49572506761194,13906.34303911816,2.009407120476317,1,1,1,ISC,1,Bubbler,0,,1,False,1,0,0,,0,,0,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,ICP,0.1588450270064522,20482.373167114347,0.0032535231188865104,3,3,1,ISC,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Unable to verify if the Nitrate results originate from CDA lab. Unable to verify which lab the Ortho P and Total N results originate from",2,False | True,1,1,1,Transducer,1,7 V,42,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,NH4,0.14913417520083277,20482.373167114347,0.0030546218284332673,3,3,1,ISC,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Unable to verify if the Nitrate results originate from CDA lab. Unable to verify which lab the Ortho P and Total N results originate from",2,False | True,1,1,1,Transducer,1,7 V,42,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,NO2,0.26622339133358564,20482.373167114347,0.005452886847109217,3,3,1,ISC,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Unable to verify if the Nitrate results originate from CDA lab. Unable to verify which lab the Ortho P and Total N results originate from",2,False | True,1,1,1,Transducer,1,7 V,42,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,NO3,7.8412621189821134,20482.373167114347,0.16060765682214945,3,3,1,ISC,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Unable to verify if the Nitrate results originate from CDA lab. Unable to verify which lab the Ortho P and Total N results originate from",2,False | True,1,1,1,Transducer,1,7 V,42,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,NOx,5.145930389873677,20482.373167114347,0.10540086653738687,3,3,1,ISC,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Unable to verify if the Nitrate results originate from CDA lab. Unable to verify which lab the Ortho P and Total N results originate from",2,False | True,1,1,1,Transducer,1,7 V,42,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,NPOC,5.7357567467169615,20482.373167114347,0.11748191008205057,3,3,1,ISC,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Unable to verify if the Nitrate results originate from CDA lab. Unable to verify which lab the Ortho P and Total N results originate from",2,False | True,1,1,1,Transducer,1,7 V,42,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,OP,0.15718147528069767,20482.373167114347,0.003219449631656809,3,3,1,ISC,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Unable to verify if the Nitrate results originate from CDA lab. Unable to verify which lab the Ortho P and Total N results originate from",2,False | True,1,1,1,Transducer,1,7 V,42,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,Se,0.1365836592189611,20482.373167114347,0.002797557476652739,3,3,1,ISC,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Unable to verify if the Nitrate results originate from CDA lab. Unable to verify which lab the Ortho P and Total N results originate from",2,False | True,1,1,1,Transducer,1,7 V,42,physical_event_point_total,median,median
PE_e85ad6887666a074058e,2014,CT,TDS,8.771784798239254,20482.373167114347,0.17966696957915723,3,3,1,ISC,1,Transducer,1,"CSU Soil, Water and Plant Testing Laboratory - NESB A319. Unable to verify if the Nitrate results originate from CDA lab. Unable to verify which lab the Ortho P and Total N results originate from",2,False | True,1,1,1,Transducer,1,7 V,42,physical_event_point_total,median,median
